0 [6.93e-02, 6.93e-02]
12200 [1.08e-03, 1.01e-03]
12400 [1.06e-03, 1.01e-03]
12600 [1.04e-03, 1.01e-03]
12800 [1.02e-03, 1.00e-03]
13000 [1.00e-03, 1.00e-03]
13200 [9.87e-04, 1.00e-03]
13400 [9.73e-04, 1.00e-03]
13600 [9.61e-04, 1.00e-03]
13800 [9.50e-04, 1.00e-03]
14000 [9.40e-04, 1.00e-03]
14200 [9.30e-04, 1.00e-03]
14400 [9.21e-04, 1.00e-03]
14600 [9.15e-04, 1.00e-03]
14800 [9.09e-04, 1.00e-03]
15000 [9.03e-04, 1.00e-03]
15200 [8.96e-04, 1.00e-03]
15400 [8.93e-04, 1.00e-03]
15600 [8.89e-04, 1.00e-03]
15800 [8.84e-04, 1.00e-03]
16000 [8.82e-04, 1.00e-03]
16200 [8.80e-04, 1.00e-03]
16400 [8.78e-04, 1.00e-03]
16600 [8.74e-04, 1.00e-03]
16800 [8.71e-04, 1.00e-03]
17000 [8.70e-04, 1.00e-03]
17200 [8.68e-04, 1.00e-03]
17400 [8.67e-04, 1.00e-03]
17600 [8.65e-04, 1.00e-03]
17800 [8.64e-04, 1.00e-03]
18000 [8.63e-04, 1.00e-03]
18200 [8.62e-04, 1.00e-03]
18400 [8.61e-04, 1.00e-03]
18600 [8.58e-04, 1.00e-03]
18800 [8.59e-04, 1.00e-03]
19000 [8.52e-04, 1.00e-03]
19200 [8.56e-04, 1.00e-03]
19400 [8.57e-04, 1.00e-03]
19600 [8.57e-04, 1.00e-03]
19800 [8.57e-04, 1.00e-03]
20000 [8.56e-04, 1.00e-03]
20200 [8.54e-04, 1.00e-03]
20400 [8.55e-04, 1.00e-03]
20600 [8.55e-04, 1.00e-03]
20800 [8.51e-04, 1.00e-03]
21000 [8.54e-04, 1.00e-03]
21200 [8.54e-04, 1.00e-03]
21400 [8.54e-04, 1.00e-03]
21600 [8.51e-04, 1.00e-03]
21800 [8.53e-04, 1.00e-03]
22000 [8.53e-04, 1.00e-03]
22200 [8.53e-04, 1.00e-03]
22400 [8.70e-04, 1.00e-03]
22600 [8.68e-04, 1.00e-03]
22800 [8.66e-04, 1.00e-03]
23000 [8.63e-04, 1.00e-03]
23200 [8.61e-04, 1.00e-03]
23400 [8.59e-04, 1.00e-03]
23600 [8.58e-04, 1.00e-03]
23800 [8.57e-04, 1.00e-03]
24000 [8.57e-04, 1.00e-03]
24200 [8.56e-04, 1.00e-03]
24400 [8.56e-04, 1.00e-03]
24600 [8.56e-04, 1.00e-03]
24800 [8.56e-04, 1.00e-03]
25000 [8.55e-04, 1.00e-03]
25200 [8.55e-04, 1.00e-03]
25400 [8.55e-04, 1.00e-03]
25600 [8.55e-04, 1.00e-03]
25800 [8.55e-04, 1.00e-03]
26000 [8.55e-04, 1.00e-03]
26200 [8.54e-04, 1.00e-03]
26400 [8.54e-04, 1.00e-03]
26600 [8.54e-04, 1.00e-03]
26800 [8.53e-04, 1.00e-03]
27000 [8.51e-04, 1.00e-03]
27200 [8.52e-04, 1.00e-03]
27400 [8.53e-04, 1.00e-03]
27600 [8.52e-04, 1.00e-03]
27800 [8.52e-04, 1.00e-03]
28000 [8.51e-04, 1.00e-03]
28200 [8.52e-04, 1.00e-03]
28400 [8.47e-04, 1.00e-03]
28600 [8.50e-04, 1.00e-03]
28800 [8.51e-04, 1.00e-03]
29000 [8.51e-04, 1.00e-03]
29200 [8.51e-04, 1.00e-03]
29400 [8.50e-04, 1.00e-03]
29600 [8.50e-04, 1.00e-03]
29800 [1.19e-03, 1.09e-03]
30000 [1.20e-03, 1.01e-03]
30200 [1.19e-03, 1.01e-03]
30400 [1.19e-03, 1.01e-03]
30600 [1.18e-03, 1.01e-03]
30800 [1.17e-03, 1.01e-03]
31000 [1.17e-03, 1.01e-03]
31200 [1.16e-03, 1.01e-03]
31400 [1.15e-03, 1.01e-03]
31600 [1.14e-03, 1.01e-03]
31800 [1.13e-03, 1.01e-03]
32000 [1.12e-03, 1.01e-03]
32200 [1.11e-03, 1.00e-03]
32400 [1.09e-03, 1.00e-03]
32600 [1.08e-03, 1.00e-03]
32800 [1.07e-03, 1.00e-03]
33000 [1.06e-03, 1.00e-03]
33200 [1.04e-03, 1.00e-03]
33400 [1.03e-03, 1.00e-03]
33600 [1.02e-03, 1.00e-03]
33800 [1.01e-03, 1.00e-03]
34000 [9.95e-04, 1.00e-03]
34200 [9.83e-04, 1.00e-03]
34400 [9.71e-04, 1.00e-03]
34600 [9.60e-04, 1.00e-03]
34800 [9.50e-04, 1.00e-03]
35000 [9.40e-04, 1.00e-03]
35200 [9.31e-04, 1.00e-03]
35400 [9.23e-04, 1.00e-03]
35600 [9.15e-04, 1.00e-03]
35800 [9.10e-04, 1.00e-03]
36000 [9.07e-04, 1.00e-03]
36200 [9.03e-04, 1.00e-03]
36400 [8.99e-04, 1.00e-03]
36600 [8.97e-04, 1.00e-03]
36800 [8.95e-04, 1.00e-03]
37000 [8.93e-04, 1.00e-03]
37200 [8.91e-04, 1.00e-03]
37400 [8.89e-04, 1.00e-03]
37600 [8.86e-04, 1.00e-03]
37800 [8.85e-04, 1.00e-03]
38000 [8.83e-04, 1.00e-03]
38200 [8.82e-04, 1.00e-03]
38400 [8.81e-04, 1.00e-03]
38600 [8.79e-04, 1.00e-03]
38800 [8.78e-04, 1.00e-03]
39000 [8.77e-04, 1.00e-03]
39200 [8.75e-04, 1.00e-03]
39400 [8.75e-04, 1.00e-03]
39600 [8.74e-04, 1.00e-03]
39800 [8.73e-04, 1.00e-03]
40000 [8.72e-04, 1.00e-03]
40200 [8.71e-04, 1.00e-03]
40400 [8.70e-04, 1.00e-03]
40600 [8.70e-04, 1.00e-03]
40800 [8.68e-04, 1.00e-03]
41000 [8.68e-04, 1.00e-03]
41200 [8.68e-04, 1.00e-03]
41400 [8.67e-04, 1.00e-03]
41600 [8.66e-04, 1.00e-03]
41800 [8.66e-04, 1.00e-03]
42000 [8.65e-04, 1.00e-03]
42200 [8.65e-04, 1.00e-03]
42400 [8.64e-04, 1.00e-03]
42600 [8.64e-04, 1.00e-03]
42800 [8.63e-04, 1.00e-03]
43000 [8.63e-04, 1.00e-03]
43200 [8.63e-04, 1.00e-03]
43400 [8.62e-04, 1.00e-03]
43600 [8.62e-04, 1.00e-03]
43800 [8.61e-04, 1.00e-03]
44000 [8.61e-04, 1.00e-03]
44200 [8.61e-04, 1.00e-03]
44400 [8.61e-04, 1.00e-03]
44600 [8.61e-04, 1.00e-03]
44800 [8.60e-04, 1.00e-03]
45000 [8.60e-04, 1.00e-03]
45200 [8.60e-04, 1.00e-03]
45400 [8.59e-04, 1.00e-03]
45600 [8.59e-04, 1.00e-03]
45800 [8.59e-04, 1.00e-03]
46000 [8.59e-04, 1.00e-03]
46200 [8.58e-04, 1.00e-03]
46400 [8.58e-04, 1.00e-03]
46600 [8.58e-04, 1.00e-03]
46800 [8.57e-04, 1.00e-03]
47000 [8.57e-04, 1.00e-03]
47200 [8.57e-04, 1.00e-03]
47400 [8.56e-04, 1.00e-03]
47600 [8.56e-04, 1.00e-03]
47800 [8.56e-04, 1.00e-03]
48000 [8.56e-04, 1.00e-03]
48200 [8.55e-04, 1.00e-03]
48400 [8.55e-04, 1.00e-03]
48600 [8.55e-04, 1.00e-03]
48800 [8.55e-04, 1.00e-03]
49000 [8.54e-04, 1.00e-03]
49200 [8.54e-04, 1.00e-03]
49400 [8.54e-04, 1.00e-03]
49600 [8.53e-04, 1.00e-03]
49800 [8.53e-04, 1.00e-03]
50000 [8.53e-04, 1.00e-03]
