# step, loss_train, loss_test, metrics_test
1.200000000000000000e+04 5.429406883195042610e-06 3.608433871704619378e-06 9.396272560024954146e-08 1.343209150945767760e-04 5.447631792776519433e-06 6.842824222985655069e-05 9.396272560024954146e-08 1.343209150945767760e-04
1.300000000000000000e+04 4.826530584978172556e-06 2.922688054241007194e-06 3.248049296189492452e-08 1.010654159472323954e-04 5.002278157917317003e-06 5.727007737732492387e-05 3.248049296189492452e-08 1.010654159472323954e-04
1.400000000000000000e+04 5.131073976372135803e-06 2.461262056385749020e-06 1.509621512241210439e-07 7.450220437021926045e-05 5.630165560432942584e-06 4.639887993107549846e-05 1.509621512241210439e-07 7.450220437021926045e-05
1.500000000000000000e+04 5.062401669420069084e-06 1.865812578216718975e-06 1.519766215096751694e-07 6.120403850218281150e-05 5.168430561752757058e-06 3.765492147067561746e-05 1.519766215096751694e-07 6.120403850218281150e-05
1.600000000000000000e+04 4.649973107007099316e-06 1.505481577623868361e-06 4.339204107139948974e-09 5.332022192305885255e-05 5.014331691199913621e-06 3.115259096375666559e-05 4.339204107139948974e-09 5.332022192305885255e-05
1.700000000000000000e+04 4.062575953867053613e-06 1.132994611907633953e-06 2.305191770801684470e-08 4.570808960124850273e-05 4.261930826032767072e-06 2.577906343503855169e-05 2.305191770801684470e-08 4.570808960124850273e-05
1.800000000000000000e+04 3.510092938086017966e-06 8.488519256388826761e-07 2.372440910392015212e-08 3.777922756853513420e-05 3.626715624704957008e-06 2.109183697029948235e-05 2.372440910392015212e-08 3.777922756853513420e-05
1.900000000000000000e+04 2.887750724767101929e-06 5.987572535559593234e-07 1.538199079220703425e-08 2.939320074801798910e-05 2.909176146204117686e-06 1.691233410383574665e-05 1.538199079220703425e-08 2.939320074801798910e-05
2.000000000000000000e+04 2.249805447718244977e-06 3.874092726618982852e-07 1.962054874127261428e-08 2.057282108580693603e-05 2.184540107919019647e-06 1.308776609221240506e-05 1.962054874127261428e-08 2.057282108580693603e-05
2.100000000000000000e+04 1.738546643537119962e-06 2.365224389677678118e-07 3.793057601342297858e-08 1.219661135110072792e-05 1.622719082661205903e-06 9.584664439898915589e-06 3.793057601342297858e-08 1.219661135110072792e-05
2.200000000000000000e+04 9.509186611467157491e-07 2.215176664321916178e-07 2.553161948526394553e-08 5.990843419567681849e-06 9.335196864412864670e-07 6.683587344014085829e-06 2.553161948526394553e-08 5.990843419567681849e-06
2.300000000000000000e+04 3.847747791496658465e-07 1.822849213795052492e-07 6.012446984726693699e-09 2.427299477858468890e-06 5.359673878047033213e-07 4.588533556670881808e-06 6.012446984726693699e-09 2.427299477858468890e-06
2.400000000000000000e+04 1.287184971943133860e-07 1.219325014290006948e-07 4.496560990219222731e-08 7.943989430714282207e-07 2.907853513534064405e-07 3.381988790351897478e-06 4.496560990219222731e-08 7.943989430714282207e-07
2.500000000000000000e+04 1.164146041787716968e-07 8.448705557384528220e-08 2.665668148438271601e-07 4.227608769724611193e-07 4.336579308983345982e-07 2.944833795481827110e-06 2.665668148438271601e-07 4.227608769724611193e-07
2.600000000000000000e+04 4.287768717858853051e-08 9.721205884716255241e-08 7.661713929962843395e-09 7.930881906759168487e-08 2.449745295507455012e-07 2.757041784207103774e-06 7.661713929962843395e-09 7.930881906759168487e-08
2.700000000000000000e+04 3.849780583209394536e-08 9.239050058340581018e-08 8.117381611327800783e-08 6.384095030398384552e-08 2.729771608755982015e-07 2.719015355978626758e-06 8.117381611327800783e-08 6.384095030398384552e-08
2.800000000000000000e+04 4.581570323125561117e-08 1.090549943683072343e-07 2.772839202691557148e-08 3.413834903653878428e-08 2.119797528621347737e-07 2.695785042305942625e-06 2.772839202691557148e-08 3.413834903653878428e-08
2.900000000000000000e+04 2.904402052195109718e-08 1.150091648582929338e-07 3.107316715045271849e-08 2.344533456266617577e-08 2.058324497511421214e-07 2.705754241105751134e-06 3.107316715045271849e-08 2.344533456266617577e-08
3.000000000000000000e+04 1.258176069995897706e-07 9.744113782517160871e-08 1.430147111847190899e-08 3.652778346463492198e-08 4.697353688243310899e-07 2.769341790553880855e-06 1.430147111847190899e-08 3.652778346463492198e-08
3.100000000000000000e+04 1.422847351051359510e-08 9.053340477294113953e-08 8.883024804617889458e-08 4.504399342408760276e-08 2.606551277040125569e-07 2.737787326623219997e-06 8.883024804617889458e-08 4.504399342408760276e-08
3.200000000000000000e+04 5.207708753118822642e-08 5.128072899651670014e-08 1.125903636989278311e-07 6.122822071574773872e-08 3.667490773295867257e-07 2.767017576843500137e-06 1.125903636989278311e-07 6.122822071574773872e-08
3.300000000000000000e+04 7.928546352786725038e-08 7.952274927447433583e-08 3.033714079947458231e-08 1.355511081158056186e-08 3.677523352507705567e-07 2.806758857332170010e-06 3.033714079947458231e-08 1.355511081158056186e-08
3.400000000000000000e+04 6.052841339254655395e-09 4.721738378066220321e-08 1.413330563693193653e-09 2.481338245985398316e-09 2.385010873240389628e-07 2.778042698992067017e-06 1.413330563693193653e-09 2.481338245985398316e-09
3.500000000000000000e+04 5.981786621589435526e-09 4.063844016855000518e-08 3.386399841098786112e-11 1.682629258148438112e-09 2.502100073797919322e-07 2.795957016132888384e-06 3.386399841098786112e-11 1.682629258148438112e-09
3.600000000000000000e+04 2.284212818892683572e-08 7.372457844212476630e-08 6.745852232370452839e-08 4.387361585145299614e-08 2.643132859247998567e-07 2.830238372553139925e-06 6.745852232370452839e-08 4.387361585145299614e-08
3.700000000000000000e+04 6.328807256039681306e-09 3.133940396082834923e-08 1.009245131911029603e-09 1.811284344732655427e-09 2.466296393777156482e-07 2.826326408467139117e-06 1.009245131911029603e-09 1.811284344732655427e-09
3.800000000000000000e+04 2.140820409834987004e-09 3.127866676777557586e-08 3.568947359866569968e-09 2.312597668918670024e-09 2.414777497961040353e-07 2.841172317857854068e-06 3.568947359866569968e-09 2.312597668918670024e-09
3.900000000000000000e+04 2.262564358090912719e-09 2.841797730468442751e-08 3.272414783594967957e-09 3.333175069286653525e-09 2.537566388127743267e-07 2.857241497622453608e-06 3.272414783594967957e-09 3.333175069286653525e-09
4.000000000000000000e+04 3.278787685800921281e-09 2.494416406761956750e-08 4.401921049890233917e-09 2.933040033070710706e-09 2.357227089078151039e-07 2.868652700271923095e-06 4.401921049890233917e-09 2.933040033070710706e-09
4.100000000000000000e+04 3.944543802703037727e-09 2.455014502800167975e-08 9.600634953699227481e-09 5.610782949361237115e-09 2.584542073691409314e-07 2.886112042688182555e-06 9.600634953699227481e-09 5.610782949361237115e-09
4.200000000000000000e+04 9.782597842900031537e-09 1.638515279012153769e-08 1.972936836125427362e-08 1.105179059379679529e-08 2.900952722484362312e-07 2.902170535890036263e-06 1.972936836125427362e-08 1.105179059379679529e-08
4.300000000000000000e+04 2.164435075613369008e-09 1.673796568013585784e-08 3.669373832559941206e-14 5.177697715019746738e-10 2.525854370105662383e-07 2.910006060119485483e-06 3.669373832559941206e-14 5.177697715019746738e-10
4.400000000000000000e+04 2.748214544823213146e-09 1.593439868941004534e-08 2.396144616056972154e-09 3.105727230945376505e-09 2.650308204010798363e-07 2.924009777416358702e-06 2.396144616056972154e-09 3.105727230945376505e-09
4.500000000000000000e+04 1.026899454359408992e-07 2.593596626354610635e-08 2.895946522585290950e-07 1.415788233316561673e-07 4.871982355325599201e-07 2.970823970827041194e-06 2.895946522585290950e-07 1.415788233316561673e-07
4.600000000000000000e+04 1.797665349911881094e-09 1.210997080391962299e-08 3.864804587472292496e-10 7.701935200721266028e-10 2.597048194274975685e-07 2.945162577816518024e-06 3.864804587472292496e-10 7.701935200721266028e-10
4.700000000000000000e+04 1.822658135530730306e-09 1.060387422313624484e-08 1.450325554097631198e-10 3.711037310782927534e-10 2.555734965881129028e-07 2.955012632810394280e-06 1.450325554097631198e-10 3.711037310782927534e-10
4.800000000000000000e+04 2.848742131078552120e-09 1.017258455249248073e-08 1.266806437527634444e-09 1.420353057390855156e-09 2.448773841479123803e-07 2.963456154247978702e-06 1.266806437527634444e-09 1.420353057390855156e-09
4.900000000000000000e+04 1.367923641026891346e-08 7.587322770064020006e-09 4.803780484508024529e-08 2.360370743303974450e-08 3.135359634143242147e-07 2.982081468871911056e-06 4.803780484508024529e-08 2.360370743303974450e-08
5.000000000000000000e+04 1.181151709772620961e-08 1.140291239210000640e-08 2.801111564920688579e-09 4.987514401477710635e-09 2.408183377156092320e-07 2.982965497722034343e-06 2.801111564920688579e-09 4.987514401477710635e-09
5.100000000000000000e+04 5.132198555024558573e-10 7.913561361760912405e-09 7.514846522838070086e-10 4.631812711153315831e-10 2.513747574539593188e-07 2.992352847286383621e-06 7.514846522838070086e-10 4.631812711153315831e-10
5.200000000000000000e+04 3.679387248212151462e-07 1.509773994712304557e-07 2.123744479831657372e-06 9.238531788469117600e-07 3.552150076302496018e-07 3.080241185671184212e-06 2.123744479831657372e-06 9.238531788469117600e-07
5.300000000000000000e+04 7.968912640876624209e-09 4.862191538279603265e-09 2.873791515867196722e-08 1.388145243197413947e-08 2.982181399602268357e-07 3.014309186255559325e-06 2.873791515867196722e-08 1.388145243197413947e-08
5.400000000000000000e+04 7.571729909727764607e-10 5.334085617647588151e-09 5.879207710945966170e-12 1.339976740677428779e-10 2.570188541994866682e-07 3.017011295014526695e-06 5.879207710945966170e-12 1.339976740677428779e-10
5.500000000000000000e+04 9.011668078429124762e-10 5.805819380810817165e-09 2.792479136815018137e-09 1.459762311029066950e-09 2.453448360029142350e-07 3.023176986971520819e-06 2.792479136815018137e-09 1.459762311029066950e-09
5.600000000000000000e+04 2.044978852921985890e-09 3.931323266925801363e-09 2.378858443563558467e-09 1.370438207359825356e-09 2.717772531468654051e-07 3.032682570847100578e-06 2.378858443563558467e-09 1.370438207359825356e-09
5.700000000000000000e+04 1.622241341259211822e-09 6.801197827144278563e-09 1.382381409342769985e-08 5.855669726884116244e-09 2.367554685633876943e-07 3.036894440811011009e-06 1.382381409342769985e-08 5.855669726884116244e-09
5.800000000000000000e+04 1.851494744187220931e-07 5.442894490670369123e-08 6.286890652518195566e-07 3.373906167780660326e-07 2.690925953174883034e-07 3.058365564356790856e-06 6.286890652518195566e-07 3.373906167780660326e-07
5.900000000000000000e+04 5.185538665131161906e-09 2.650879959986696122e-09 6.842136635043516435e-09 5.711969564003993582e-09 2.527918638861592626e-07 3.048729013244155794e-06 6.842136635043516435e-09 5.711969564003993582e-09
6.000000000000000000e+04 4.473442505315006201e-09 5.887724530140303614e-09 1.524877824010673066e-08 7.706784543870526250e-09 2.328003887441809638e-07 3.054699163840268739e-06 1.524877824010673066e-08 7.706784543870526250e-09
6.100000000000000000e+04 3.221813074105739361e-07 3.973308793092655833e-08 3.311001250949630048e-07 3.161339066082291538e-07 5.156128963790251873e-07 3.082722741964971647e-06 3.311001250949630048e-07 3.161339066082291538e-07
6.200000000000000000e+04 3.522967473301719110e-10 2.974359425422790082e-09 2.862126313729618232e-09 1.295761276054463451e-09 2.499359652574639767e-07 3.066589897571248002e-06 2.862126313729618232e-09 1.295761276054463451e-09
6.300000000000000000e+04 3.755686961426363268e-08 9.048378935005985113e-09 1.211980276139001944e-07 5.714521478239475982e-08 3.802357184667926049e-07 3.090202426392352208e-06 1.211980276139001944e-07 5.714521478239475982e-08
6.400000000000000000e+04 3.255051339579040359e-08 2.065578641463616805e-08 2.353528927301340445e-08 8.057492451030157099e-09 3.210600425518350676e-07 3.097771696047857404e-06 2.353528927301340445e-08 8.057492451030157099e-09
6.500000000000000000e+04 2.409690502691574920e-10 1.842640595661748648e-09 8.499757321589473946e-12 4.766739780670548043e-11 2.615620928736461792e-07 3.082210014326847158e-06 8.499757321589473946e-12 4.766739780670548043e-11
6.600000000000000000e+04 6.089125577091181185e-07 1.707712016241202946e-07 2.521054739190731198e-06 1.225787059411231894e-06 5.515605607797624543e-07 3.181714873790042475e-06 2.521054739190731198e-06 1.225787059411231894e-06
6.700000000000000000e+04 3.791128619923256338e-07 1.003535246013598226e-07 1.209853166983521078e-06 5.878544016013620421e-07 9.302609100814152043e-07 3.206098199370899238e-06 1.209853166983521078e-06 5.878544016013620421e-07
6.800000000000000000e+04 3.752802157919177262e-08 1.401157856406598512e-08 1.549123163080423637e-09 8.738100021332684264e-09 3.535678558819199679e-07 3.111435717073618434e-06 1.549123163080423637e-09 8.738100021332684264e-09
6.900000000000000000e+04 5.322589924361409430e-09 1.527207582618927972e-09 1.462343313107794529e-08 7.724294093236494518e-09 2.958281299925147323e-07 3.102233677054755390e-06 1.462343313107794529e-08 7.724294093236494518e-09
7.000000000000000000e+04 1.217553280419281236e-10 1.220570755577909949e-09 1.927902282261584332e-10 1.065244559228517574e-10 2.583005596079601673e-07 3.101781430814298801e-06 1.927902282261584332e-10 1.065244559228517574e-10
7.100000000000000000e+04 8.429915254737352370e-08 1.997300103084853617e-08 1.094348505148445838e-07 6.771814753392391140e-08 3.221990141355490778e-07 3.120009523627231829e-06 1.094348505148445838e-07 6.771814753392391140e-08
7.200000000000000000e+04 4.776607056555803865e-07 1.172976809016290645e-07 2.110925152010167949e-06 9.925803396981791593e-07 1.077911633728945162e-06 3.246439746362739243e-06 2.110925152010167949e-06 9.925803396981791593e-07
7.300000000000000000e+04 1.193894705320275307e-10 8.621137137510004322e-10 3.932454362143289472e-11 2.867406312390130552e-11 2.621338524022576166e-07 3.111866817562258802e-06 3.932454362143289472e-11 2.867406312390130552e-11
7.400000000000000000e+04 7.613894403846188652e-09 2.375262431186797585e-09 4.783836438093658217e-09 5.737923913784470642e-09 2.449658893510786584e-07 3.113023240075563081e-06 4.783836438093658217e-09 5.737923913784470642e-09
7.500000000000000000e+04 1.267816429617596441e-08 2.504813245707282476e-09 8.219696212563576410e-08 3.564915118658973370e-08 3.272462834047473734e-07 3.125649527646601200e-06 8.219696212563576410e-08 3.564915118658973370e-08
7.600000000000000000e+04 2.146645812217684579e-07 2.243785068856141152e-08 3.064548081965767778e-07 2.542191168686258607e-07 4.399603596993983956e-07 3.129538299617706798e-06 3.064548081965767778e-07 2.542191168686258607e-07
7.700000000000000000e+04 4.286716404067192343e-08 8.138123064327373868e-09 2.112295334200098296e-07 1.022995519406322273e-07 4.020831738671404310e-07 3.140181661365204491e-06 2.112295334200098296e-07 1.022995519406322273e-07
7.800000000000000000e+04 8.379616445175486206e-10 4.489875693458600381e-10 4.707959799787886368e-09 2.244219921010426333e-09 2.755820389666041592e-07 3.126341653114650398e-06 4.707959799787886368e-09 2.244219921010426333e-09
7.900000000000000000e+04 2.612856064843072090e-08 1.166669694185884509e-08 1.827551265876081743e-08 9.954940871637063537e-09 2.660626705619506538e-07 3.136385885227355175e-06 1.827551265876081743e-08 9.954940871637063537e-09
8.000000000000000000e+04 7.862117068491158989e-10 4.217147464569137583e-10 1.921821368711107425e-09 1.038692576393884792e-09 2.741508069448173046e-07 3.130745199086959474e-06 1.921821368711107425e-09 1.038692576393884792e-09
8.100000000000000000e+04 3.071322751679872454e-08 7.331561580059542393e-09 8.229564230077812681e-08 4.705341183353084489e-08 2.962601399758568732e-07 3.141825345664983615e-06 8.229564230077812681e-08 4.705341183353084489e-08
8.200000000000000000e+04 1.284464201667390171e-10 3.961308780997541135e-10 2.077183980375707506e-10 1.504936453233796101e-10 2.597801653791975696e-07 3.133221298412536271e-06 2.077183980375707506e-10 1.504936453233796101e-10
8.300000000000000000e+04 2.245446779625126510e-07 5.321392748669495631e-08 8.873259389474696945e-07 4.569456564240681473e-07 2.880510976410732837e-07 3.155122840325930156e-06 8.873259389474696945e-07 4.569456564240681473e-07
8.400000000000000000e+04 7.198991958112799239e-10 3.283678606802453714e-10 1.483514200373292624e-09 9.184961680119840821e-10 2.737611453085264657e-07 3.138081183351459913e-06 1.483514200373292624e-09 9.184961680119840821e-10
8.500000000000000000e+04 5.766970456733133688e-09 1.329993559728848140e-09 5.705696803914861448e-09 5.923763701787265745e-09 2.839088324435579125e-07 3.142064997518900782e-06 5.705696803914861448e-09 5.923763701787265745e-09
8.600000000000000000e+04 3.159079042802659387e-08 2.872847293389213519e-09 4.715953494383029465e-08 3.886767885319386551e-08 2.762454016647097887e-07 3.137531393804238178e-06 4.715953494383029465e-08 3.886767885319386551e-08
8.700000000000000000e+04 4.072908055263724236e-08 5.691404680874256883e-09 3.861659081394464010e-08 4.255330665614565078e-08 3.563848736121144611e-07 3.153435727654141374e-06 3.861659081394464010e-08 4.255330665614565078e-08
8.800000000000000000e+04 1.742034427820726705e-08 5.502102329302260841e-09 7.863653195272490848e-08 3.779094726041876129e-08 2.196457984382504947e-07 3.140949729640851729e-06 7.863653195272490848e-08 3.779094726041876129e-08
8.900000000000000000e+04 3.496875820019340608e-07 7.625770592767366907e-08 1.549946659906709101e-06 7.671468438275041990e-07 9.024798828249913640e-07 3.236411430407315493e-06 1.549946659906709101e-06 7.671468438275041990e-07
9.000000000000000000e+04 4.656267833524907473e-07 1.238942530790154706e-07 2.034286126217921264e-06 9.744571798364631832e-07 4.410843246205331525e-07 3.220526195946149528e-06 2.034286126217921264e-06 9.744571798364631832e-07
9.100000000000000000e+04 1.266511873154740897e-08 4.360029226546657810e-09 7.939011936741735553e-08 3.565586581544266664e-08 2.210060756624443457e-07 3.145546088489936665e-06 7.939011936741735553e-08 3.565586581544266664e-08
9.200000000000000000e+04 2.357162465216333658e-08 9.340690887427172129e-09 7.458420725470205070e-08 3.389313718571429490e-08 2.233696250186767429e-07 3.151430746584082954e-06 7.458420725470205070e-08 3.389313718571429490e-08
9.300000000000000000e+04 2.016995068743199226e-07 9.238370779485194362e-08 1.578389685619185911e-07 8.386614069877396105e-08 3.392953829006728483e-07 3.227409251849167049e-06 1.578389685619185911e-07 8.386614069877396105e-08
9.400000000000000000e+04 3.385275948453170258e-10 2.328659765016283245e-10 2.222919626149177930e-09 1.141107430768784070e-09 2.548330826357414480e-07 3.148702944599790499e-06 2.222919626149177930e-09 1.141107430768784070e-09
9.500000000000000000e+04 9.371786013900873513e-09 2.999161585748311154e-09 5.649447487598990847e-08 2.597966286543851311e-08 2.256683728774078190e-07 3.148596306346007623e-06 5.649447487598990847e-08 2.597966286543851311e-08
9.600000000000000000e+04 1.508860769661168888e-08 4.349017146410005807e-09 1.139724901122463052e-07 4.533959696573219844e-08 3.313706713470310206e-07 3.160173037031199783e-06 1.139724901122463052e-07 4.533959696573219844e-08
9.700000000000000000e+04 1.947108446698209150e-10 7.717331634848889621e-11 4.116811613830151373e-10 1.946080518955284333e-10 2.661034272932738531e-07 3.152438466713647358e-06 4.116811613830151373e-10 1.946080518955284333e-10
9.800000000000000000e+04 2.122400727389006647e-10 1.422180428978236932e-10 1.049634712479985410e-09 3.834589590301362705e-10 2.656267668044165475e-07 3.153412990286597051e-06 1.049634712479985410e-09 3.834589590301362705e-10
9.900000000000000000e+04 3.546642801666166633e-07 4.453007917959439510e-08 3.771191359192016535e-07 3.754961426238878630e-07 7.594605904159834608e-07 3.213959871573024429e-06 3.771191359192016535e-07 3.754961426238878630e-07
1.000000000000000000e+05 1.369646063231755306e-11 1.095986149057814885e-10 2.704387061513990886e-11 1.904203184022179585e-11 2.633495910231431480e-07 3.154988689857418649e-06 2.704387061513990886e-11 1.904203184022179585e-11
1.010000000000000000e+05 2.345067917630672127e-09 1.393930637583196130e-09 8.394605566230950444e-10 4.760701832751124130e-10 2.526298032989870990e-07 3.156394996040035039e-06 8.394605566230950444e-10 4.760701832751124130e-10
1.020000000000000000e+05 6.470359803500969065e-09 1.537035609899817246e-09 1.809512006900604320e-08 9.458057448341605777e-09 3.048275516448484268e-07 3.160208507324568927e-06 1.809512006900604320e-08 9.458057448341605777e-09
1.030000000000000000e+05 1.519392250903806030e-10 4.656573390771079346e-11 3.547516169710718259e-10 1.949577860260731654e-10 2.646008567808166845e-07 3.156181719532469288e-06 3.547516169710718259e-10 1.949577860260731654e-10
1.040000000000000000e+05 8.828885955658449802e-10 2.031974033478434194e-10 2.726193715218983016e-09 1.398470228508585933e-09 2.773282119505893206e-07 3.158260597047046758e-06 2.726193715218983016e-09 1.398470228508585933e-09
1.050000000000000000e+05 2.396357778877700184e-09 1.277549732670024696e-09 8.448345495404296912e-11 2.460495973632959021e-10 2.536081353810004657e-07 3.158110303047578782e-06 8.448345495404296912e-11 2.460495973632959021e-10
1.060000000000000000e+05 3.966547229561356858e-11 6.105638217235309639e-11 9.727722100061342303e-12 1.878695810031416613e-11 2.655367268289410276e-07 3.158003892167471349e-06 9.727722100061342303e-12 1.878695810031416613e-11
1.070000000000000000e+05 1.558758538910964830e-10 6.337665808819892277e-11 3.442227058947366913e-10 1.805770671881035128e-10 2.689821485546417534e-07 3.158820845783338882e-06 3.442227058947366913e-10 1.805770671881035128e-10
1.080000000000000000e+05 8.811226592797538615e-08 2.031698187465735828e-08 4.009676786154159345e-07 1.995517493469378678e-07 2.188869103747492773e-07 3.162204393447609618e-06 4.009676786154159345e-07 1.995517493469378678e-07
1.090000000000000000e+05 2.420959788196341833e-07 4.064056469132992788e-08 1.658036126173101366e-07 1.966998155467081233e-07 6.343003065012453590e-07 3.210366912753670476e-06 1.658036126173101366e-07 1.966998155467081233e-07
1.100000000000000000e+05 3.394892700292473364e-11 4.295313410507262120e-11 7.574111476893463646e-12 1.269777338830380131e-11 2.626089496970962500e-07 3.159125071761081927e-06 7.574111476893463646e-12 1.269777338830380131e-11
1.110000000000000000e+05 5.258187218970533650e-10 1.601278554197449466e-10 2.581588276484581002e-10 3.760390887563858087e-10 2.696629621823376510e-07 3.160150527037330903e-06 2.581588276484581002e-10 3.760390887563858087e-10
1.120000000000000000e+05 7.517531042111613715e-11 4.820431553920201395e-11 5.474194708643409513e-11 6.216092918176485682e-11 2.666722309641045285e-07 3.159880861858255230e-06 5.474194708643409513e-11 6.216092918176485682e-11
1.130000000000000000e+05 1.129292992452235467e-09 2.889450345655575347e-10 4.955629240299685989e-09 2.217507066859525366e-09 2.801224638915300602e-07 3.161451786581892520e-06 4.955629240299685989e-09 2.217507066859525366e-09
1.140000000000000000e+05 5.954539084029875085e-09 2.457238412745255118e-09 1.059615151177695225e-08 4.627275007607067892e-09 2.964761449675279437e-07 3.163276915074675344e-06 1.059615151177695225e-08 4.627275007607067892e-09
1.150000000000000000e+05 4.424720589923936132e-09 9.311160176217470053e-10 1.703341645509226510e-08 8.643802118513121968e-09 2.984567970543139381e-07 3.163925839544390328e-06 1.703341645509226510e-08 8.643802118513121968e-09
1.160000000000000000e+05 8.061905809597647021e-09 1.468141386240517932e-09 3.216716848442047194e-08 1.701048546465244726e-08 3.126829426491894992e-07 3.165856014675227925e-06 3.216716848442047194e-08 1.701048546465244726e-08
1.170000000000000000e+05 1.676556532492767815e-10 1.244747083184449821e-10 1.051519982198101388e-09 4.314572588093312788e-10 2.601858284378977260e-07 3.160768073939834721e-06 1.051519982198101388e-09 4.314572588093312788e-10
1.180000000000000000e+05 6.873366231729960418e-08 1.591632781128282659e-08 2.847411053608084330e-07 1.412655308286048239e-07 4.560755257898563286e-07 3.185145033057779074e-06 2.847411053608084330e-07 1.412655308286048239e-07
1.190000000000000000e+05 6.487072545802163859e-10 1.952077527400675194e-10 3.150784300132158933e-09 1.563647211710872398e-09 2.526317928186472273e-07 3.159856305501307361e-06 3.150784300132158933e-09 1.563647211710872398e-09
1.200000000000000000e+05 1.905452462480639042e-09 6.297191101900523336e-10 4.842239387237157189e-10 6.207276359582181158e-10 2.574102779817621922e-07 3.160536834911908954e-06 4.842239387237157189e-10 6.207276359582181158e-10
1.210000000000000000e+05 4.942406039987190525e-09 4.138142051246518349e-10 6.429889065628913158e-09 6.125789209221466081e-09 2.565394652265240438e-07 3.158743083986337297e-06 6.429889065628913158e-09 6.125789209221466081e-09
1.220000000000000000e+05 2.760282846736572537e-08 6.233416893763887856e-09 8.872142842619723524e-08 4.709183087925339350e-08 3.654949978226795793e-07 3.172999868183978833e-06 8.872142842619723524e-08 4.709183087925339350e-08
1.230000000000000000e+05 7.105380461780441692e-08 2.895413864223428391e-08 6.665504059810700710e-08 3.498485057207290083e-08 3.042365221972431755e-07 3.187495167367160320e-06 6.665504059810700710e-08 3.498485057207290083e-08
1.240000000000000000e+05 1.004172613117138013e-11 2.441886623461009265e-11 2.919687061564424368e-11 1.457250986547364846e-11 2.631910547279403545e-07 3.161237145832274109e-06 2.919687061564424368e-11 1.457250986547364846e-11
1.250000000000000000e+05 3.170409046404643050e-09 4.293617406059269115e-10 4.572097367372407462e-09 4.001258879782199074e-09 2.749415841662994353e-07 3.163539759043487720e-06 4.572097367372407462e-09 4.001258879782199074e-09
1.260000000000000000e+05 3.216702459951648052e-10 7.738321788908208987e-11 3.645540536112434893e-10 3.378310964308184339e-10 2.674639176802884322e-07 3.162014991175965406e-06 3.645540536112434893e-10 3.378310964308184339e-10
1.270000000000000000e+05 2.620526851071502961e-10 2.658979980640907570e-10 4.176131884747746881e-09 1.789582482203400104e-09 2.576619806404778501e-07 3.160264668622403406e-06 4.176131884747746881e-09 1.789582482203400104e-09
1.280000000000000000e+05 8.613531415901931609e-11 1.870155592886835194e-11 6.855849221665266668e-10 2.820066402620113877e-10 2.685255253709328827e-07 3.161579797961167060e-06 6.855849221665266668e-10 2.820066402620113877e-10
